text,label,clean_text,emoji_count,tweet_length,has_negation,emoji_count
اسألوا #البرادعي عما فعله في #العراق,OBJ,اسألوا # الراعي فعله # العراق,0,6,0,0
أنضم والروائي علاء الأسواني والإعلامي حمدي قنديل إلى ريم ماجد ورئيس الوزراء الفريق أحمد شفيق والمهندس نجيب ساويرس,OBJ,تنضم والهواء علاء السوداني الإعلامي حمدي قنديل على ريم ماجد ورئيس الوزراء الفريق محمد رفيق المهندس نجيب سايرس,0,18,0,0
الرئيس المنتخب يمارس صلاحياته وفقا للإعلان الدستوري الحالي لحين وضع دستور جديد وليس لأي جهة شرعية تعديل ذلك,OBJ,الرئيس المنتخب يمارس صلاحيات وفقا للإعلان الدستوري الحالي لحين وضع دستور جديد وليس لي جهة شرعية تعديل,0,17,0,0
اعتزام رفع دعوى قضائية للطعن على قرار المشير محمد حسين طنطاوي، الذي أحال قانون عزل الفلول إلى المحكمة الدستورية العليا,OBJ,التزام رفع دعوى قضائية للطعن قرار المشير محمد حسين طنطاوي، حال قانون عزل الفضول على المحكمة الدستورية العليا,0,18,0,0
طال #غيابك عني #ليه ؟؟ معقول #نسيتني و لا #ايه !!,NEUTRAL,طال # غيابك عني # ليه من معقول # نسيتني NEG_# ايه ! !,0,14,1,0
دى نسب التصويت فى #الجيزة للمرشحين #السيسي و #حمدين_صباحي,OBJ,دى نسب التصويت فى # الجيزة للمرشحين # السيسي # حمدين_صباحي,0,11,0,0
طبيعي لأنهم في الخلف !!,NEUTRAL,طبيعي لكنهم الخلف ! !,0,5,0,0
بيع متابعين جودة عالية #بيع_متابعين #انستقرام #الكويت #السعودية #قطر #البحرين #مصر #درر #بوح #حكم [2866438],OBJ,بيع متابعين جودة عالية # بيع_متابعين # انتقام # الكويت # السعودية # قطر # البحرين # مصر # دور # بوح # حكم [ 2866438 ],0,27,0,0
"لن يستعصى أمركم علينا ""إنذار أخير""",OBJ,NEG_يستعصى آمركم علينا من إنذار بخير من,0,7,1,0
ولدينا أكونتات حرة ولن نصبح فلورز لأحد بعد اليوم,OBJ,ولدينا مكونات حرة ولن نصبح فلور لأحد اليوم,0,8,0,0
إنجاز الثورة الأعظم أنها فرضت الشعب طرف في معادلة الحياة في مصر بعد ماكان غايب عنها آلاف السنينوإشاعة اليأس سبيلهم لسرقة هذا الإنجاز,NEUTRAL,إنجاز الثورة الأعظم إنها فرضت الشعب طرف معادلة الحياة مصر ماكان غايب عنها آلاف السنينوءشاعة اليس سبيلهم لسرقة الإنجاز,0,19,0,0
ربي إني استودعتك حياتي فلا تجعل مرها يسقيني و لا حلوها يلهيني,NEUTRAL,ربي أني استطاعتك حياتي تجعل منها يبقيني NEG_حلوها يلهيني,0,9,1,0
د عبد المنعم أبو الفتوح : (الخلافة المنشودة) هي العدل والمساواة والحرية ومكافحة الفساد السياسي والاجتماعي وهي,NEUTRAL,عبد المنعم بو المفتوح : ( الخلافة المنشودة ) العدل والمساواة والحرية ومكافحة الفساد السياسي الاجتماعي وهي,0,17,0,0
#حاميها_حرميها #الجيزة كفايه عليهم نور عنين #السفاح انتوا حتنهبوا ولا ايه؟؟,NEG,# حاميها_حرميها # الجيزة كفايه عليهم نور عني # السفاح انتوا تذهبوا ايها,0,13,0,0
"بإذن الله ألتقيكم فى رمضان مع سيرة الفاروق عمر بن الخطاب رضى الله عنه و برنامج يومى بعنوان ""عمر صانع حضارة "" انتظرونا",OBJ,بإذن الله التقييم فى رمضان سيرة الفارق عمر بن الخطاب رضى الله عنه برنامج يومى بعنوان من عمر صانع حضارة من انتظرونا,0,22,0,0
"خليكوا فاكرين ان #6ابريل دول كانوا بيقولوا #مرسي عايز يأخون القضاء لما حب يطهره""",OBJ,ليسوا شاكرين ان # ابريل دول كانوا يقولوا # مرسي عايز يخون القضاء حب يظهره من,0,16,0,0
ماحدش له دعوة بيا انا و جيمي اتنين اخوات بيتكلموا ماحدش له دعوة,NEUTRAL,ماحدث دعوة بيا انا جيمي اتنين اخوات يتكلموا ماحدث دعوة,0,10,0,0
هو دة الحال بالظبط في المدارس المصرية يا عابلة : )) ونحمد ربنا على نعمة الربرابية #إخوان #شرطة #فلول,OBJ,دة الحال بالظبط المدارس المصرية عائلة : ) ) نحمد ربنا نعمة البرابرة # خوان # شرطة # حلول,0,19,0,0
رسائل الإمام الشهيد #حسن_البنا,OBJ,رسائل الحمام الشهيد # حسن_البنا,0,5,0,0
641 #الراتب_مايكفي_الحاجة #الاتحاد #الهلال #النصر #الاهلي #مرسي,OBJ,641 # الراتب_مايكفي_الحاجة # الاتحاد # الهلال # النصر # الاولي # مرسي,0,13,0,0
"مقتل سعيد فضة أكبر مورد بلطجية فى #شبرا_الخيمة وعميل أمن الدولة """,NEG,مقتل سعيد فضة أكبر مورد بلطجية فى # شبرا_الخيمة وعميل من الدولة من,0,13,0,0
الى تواضروس اكثر من 1000شهيد 10 الاف مصاب 20الف معتقل كلهم مسلمون والاقباط فى مأمن تام فى الانقلاب ثم تشكو حقارة,NEG,الى والروس اكثر 1000شهيد 10 الاف مصاب الف معتقل كلهم مسلمون بالاحباط فى ممن تام فى الانقلاب تشكو حقارة,0,19,0,0
"#الوفد ""البلتاجي"" و""شرارة"" يشاركان جورجيا عيدها الوطني: يحتفل الدكتور جابر البلتاجي أستاذ الغناء #الوفد",OBJ,# الوفد من البستاني من من شرارة من يشاركون جورجيا عندها الوطني : يحتفل الدكتور جابر البستاني أستاذ الغناء # الوفد,0,21,0,0
صراحه بعد هذه الصوره ما ألوم الواتس لما قَـفَـل علينا ،، #الواتساب_معلق #الواتس_اب_معلق #الواتساب_توقف,OBJ,صراحه الصوره NEG_ءلوم الواتي قفل علينا من # الواتساب_معلق # الواتس_اب_معلق # الواتساب_توقف,0,13,1,0
د علاء الأسواني يكتب:أعلن المتحدث باسم وكالة الفضاء المصرية أن المركبة آمون سيتم اطلاقها الى الفضاء الخارجي يوم,OBJ,علاء السوداني يكتب : أعلن المتحدث باسم وكالة الفضاء المصرية من المركبة سيمون سيتم اطلاقها الى الفضاء الخارجي يوم,0,19,0,0
"#المصري_اليوم تأجيل تظلم هايدي راسخ ضد ""التحفظ على أموالها"" للإثنين لتقديم المستندات: أجلت محكمة جنايا #مصر",OBJ,# المصري_اليوم تسجيل تظلم هايدي راسخ ضد من التحفظ أموالها من للاثنين لتقديم المستندات : سجلت محكمة جنسيا # مصر,0,20,0,0
شاهد - آخر كلام: الروائي والأديب الكبير خيري شلبي في ذكرى رحيل محمود درويش وفي ليلة العاشر من رمضان #,OBJ,شاهد - آخر كلام : الروائي والدي الكبير خيري شلبي ذكرى رحيل محمود درويش وفي ليلة العاشر رمضان #,0,19,0,0
لم أكن يوما عضوا في الحزب الوطني,OBJ,NEG_ءكن يوما عضوا الحزب الوطني,0,5,1,0
لا توجد ثورة في التاريخ حققت أهدافها بالاستبداد الاستبداد ينتهي دائما بكارثة لا يمكن ان ندافع عن رئيس يعطل القانون مهما كانت نيته طيبة,NEUTRAL,NEG_توجد ثورة التاريخ حققت أهدافها بالاستعداد الاستبداد ينتهي دائما بكارثة NEG_يمكن ان ندافع رئيس يعطل القانون كانت نيته طيبة,0,19,1,0
1 123 اعمل حلقة على ما لم يحدث ؟!!! ان كنت انت ترى ذلك فلتكتب و تتحدث في ذلك و آتنا بالأدلة,OBJ,1 123 اعمل حلقة NEG_يحدث من ! ! ! ان كنت انت ترى لتكتب تتحدث وقتنا بالأدلة,0,17,1,0
صلاة المغرب #بوسطن (يا أيها الذين آمنوا استعينوا بالصبر والصلاة إن الله مع الصابرين),OBJ,صلاة المغرب # بوسطن ( أيها خمنوا استعيدوا بالصبر والصلاة من الله الاخرين ),0,14,0,0
"""فايبر"" يرسل مقاطع الفيديو والصور غير مشفرة #فايبر #واتس_آب",OBJ,من فايبر من يرسل مقاطع الفيديو والصور NEG_مشفرة # فايبر # واتس_ءءب,0,12,1,0
ابوالفتوح: سأكمل السباق الى النهاية خدمة لهذا الوطن ولن اتراجع الا اذا شعرت ان الاستمرار يتعارض مع خدمة وطنى,OBJ,ابوالفتوح : سنكمل السباق الى النهاية خدمة لهذا الوطن ولن اتراجع الا NEG_اذا شعرت ان الاستمرار يتعارض خدمة وطنى,0,19,1,0
إذا ضاقت العقول والمدارك تفرغ أصحابها للمعارك,OBJ,هذا ضاقت العقول والمدارس تفرغ أصحابها للمعارك,0,7,0,0
يوسف الحسيني بالفيديو يفضح كذب قناة #الجزيرة ويكشف تمثيل #الاخوان دور الموتي #مصر,NEG,يوسف الحقيقي بالفيديو يفضح كذب قناة # الجزيرة ويكشف تمثيل # الاخوان دور الموتي # مصر,0,16,0,0
"#الموجز بالفيديو الداعية #عمرو_خالد ""يشجع"" صلاح من المدرجات",OBJ,# الموجز بالفيديو الداعية # عمرو_خالد من يشجع من صلاح المدرجات,0,11,0,0
هو حمدين هايبدء حملتة الانتخابية امتي #سؤال_برئ,OBJ,مدين البدء حملة الانتخابية أمتي # سءال_برء,0,7,0,0
